fecha,temperatura,humedad,radiacion_solar,precipitacion,zona,tipo_suelo,ph_suelo,nitrogeno,fosforo,potasio,cultivo,rendimiento
2023-09-02,18.22,88.16,8.74,7.39,Laureles,arenoso,7.19,59.3,37.47,117.31,cilantro,16.39356677430252
2023-09-03,17.39,91.58,21.5,11.27,Laureles,arenoso,6.13,97.24,33.2,131.25,cilantro,19.603160375289626
2023-09-04,18.41,85.28,21.1,2.04,Laureles,arenoso,6.51,45.61,72.18,30.55,fresa,18.222208253419087
2023-09-05,19.34,82.12,23.39,0.06,Laureles,arcilloso,6.8,90.24,20.82,51.71,lechuga,18.499161706686632
2023-09-06,19.55,80.41,25.29,0.07,Laureles,organico,6.14,71.04,25.19,145.06,fresa,19.11806883481604
2023-09-07,18.77,84.68,19.32,0.4,Laureles,arcilloso,5.58,36.49,67.96,76.16,espinaca,18.1058893291783
2023-09-08,18.52,87.23,18.92,1.47,Laureles,organico,6.49,33.6,29.58,29.19,tomate,17.86870538499788
2023-09-09,18.22,89.69,18.89,7.98,Laureles,arenoso,5.53,65.77,54.33,46.48,cilantro,18.55625881060118
2023-09-10,18.78,89.61,19.03,17.02,Laureles,franco,7.4,91.08,61.77,127.58,lechuga,18.875005013184087
2023-09-11,19.43,82.44,24.64,3.31,Laureles,arenoso,7.09,80.33,25.59,118.73,zanahoria,19.44913817163235
2023-09-12,19.3,82.59,21.66,0.38,Laureles,organico,5.88,105.47,27.74,48.27,espinaca,18.616698000543106
2023-09-13,19.4,86.22,21.16,0.55,Laureles,arcilloso,6.08,58.97,46.14,33.2,tomate,18.794170818790132
2023-09-14,19.6,86.62,21.35,1.92,Laureles,arenoso,7.47,104.36,65.45,30.32,lechuga,19.09346507436408
2023-09-15,19.04,83.25,19.68,2.98,Laureles,arcilloso,6.25,23.7,48.81,84.96,cilantro,18.13494291838237
2023-09-16,18.91,82.69,22.45,2.33,Laureles,arcilloso,7.07,56.58,14.71,110.42,lechuga,18.481830349783046
2023-09-17,19.51,83.03,17.25,11.42,Laureles,arcilloso,6.39,27.3,34.56,62.09,espinaca,17.721133005307387
2023-09-18,19.0,85.71,20.46,0.58,Laureles,arenoso,7.23,111.92,33.14,31.21,fresa,18.72740359891279
2023-09-19,19.57,81.2,22.78,0.57,Laureles,arcilloso,6.91,67.53,66.53,83.96,cilantro,18.68376628829051
2023-09-20,19.47,81.22,20.4,0.82,Laureles,arcilloso,5.55,51.62,30.28,48.47,tomate,18.357127883618414
2023-09-21,19.44,80.88,25.13,0.33,Laureles,arenoso,6.09,69.25,73.09,43.52,zanahoria,18.9877297648156
2023-09-22,19.37,82.16,22.31,3.72,Laureles,arcilloso,6.62,73.28,33.45,120.7,cilantro,18.47145201278599
2023-09-23,18.54,89.27,22.49,7.55,Laureles,arenoso,7.35,104.62,23.59,98.57,espinaca,19.631373219130403
2023-09-24,19.01,87.21,19.76,5.14,Laureles,organico,5.7,74.24,47.8,60.96,tomate,18.353292268639073
2023-09-25,19.99,82.33,21.02,4.88,Laureles,organico,6.7,63.14,37.05,79.87,espinaca,18.891521593400622
2023-09-26,19.68,84.39,17.98,0.79,Laureles,organico,6.1,116.14,55.33,49.11,cilantro,18.162527970706623
2023-09-27,18.58,88.38,16.29,1.08,Laureles,arcilloso,7.28,116.86,74.1,93.02,lechuga,17.983718686456864
2023-09-28,18.76,88.21,19.52,4.0,Laureles,franco,7.03,23.84,75.85,118.41,espinaca,18.663654414784485
2023-09-29,19.41,84.36,21.76,5.35,Laureles,franco,6.24,90.68,25.92,75.69,fresa,18.70044925850219
2023-09-30,19.0,89.21,23.55,9.28,Laureles,arcilloso,5.83,57.18,21.36,69.88,fresa,19.519386341157347
2023-10-01,19.76,83.12,20.81,2.76,Laureles,franco,5.52,87.52,75.8,52.73,cilantro,18.776253652204915
2023-10-02,18.72,92.08,17.9,13.11,Laureles,arenoso,6.74,83.69,66.87,62.05,zanahoria,19.02439452407595
2023-10-03,18.06,92.82,17.07,14.76,Laureles,franco,6.31,53.01,28.32,66.81,tomate,18.89219050640792
2023-10-04,18.22,89.05,11.07,8.2,Laureles,arcilloso,6.13,118.67,66.35,60.66,lechuga,17.02318946041079
2023-10-05,17.78,94.03,14.19,6.78,Laureles,arcilloso,7.47,55.71,61.87,31.74,tomate,18.03192525456786
2023-10-06,18.07,92.06,15.71,3.14,Laureles,arenoso,6.43,83.2,27.75,39.22,espinaca,17.484629006404436
2023-10-07,18.51,90.63,19.44,22.54,Laureles,organico,7.0,101.34,73.4,149.51,cilantro,19.692336998655904
2023-10-08,18.08,89.74,13.38,9.47,Laureles,arcilloso,5.85,34.55,32.53,67.2,lechuga,17.41174831797216
2023-10-09,18.79,85.1,17.24,1.45,Laureles,arenoso,5.53,50.06,43.61,124.7,cilantro,17.60642297888797
2023-10-10,17.96,92.66,15.84,6.8,Laureles,franco,6.34,39.9,52.65,113.25,cilantro,18.047086516521553
2023-10-11,17.13,89.58,15.16,2.82,Laureles,franco,6.83,98.18,23.39,93.34,cilantro,17.111455179040274
2023-10-12,19.16,81.57,18.48,1.69,Laureles,arenoso,6.51,100.12,52.79,78.48,tomate,17.241410291313812
2023-10-13,18.25,92.65,18.41,3.48,Laureles,arenoso,7.28,45.59,59.44,106.49,espinaca,18.47729078950107
2023-10-14,18.53,89.4,18.98,3.31,Laureles,arcilloso,6.37,20.41,17.11,95.95,espinaca,18.544485787187313
2023-10-15,18.3,86.86,18.78,4.16,Laureles,franco,6.12,62.34,36.55,115.41,zanahoria,18.30685746623206
2023-10-16,18.15,86.18,16.29,1.01,Laureles,arenoso,7.33,88.71,52.84,149.2,tomate,17.41962618928439
2023-10-17,18.37,88.42,16.6,1.38,Laureles,franco,6.31,82.25,74.84,60.94,fresa,17.420249924941015
2023-10-18,18.11,89.21,19.18,2.43,Laureles,arenoso,6.04,64.57,72.37,63.41,lechuga,18.37776260286018
2023-10-19,17.97,91.06,16.49,1.31,Laureles,franco,5.7,50.19,21.88,109.59,zanahoria,18.019325384992335
2023-10-20,17.8,91.53,10.27,3.02,Laureles,organico,7.09,67.44,52.74,129.79,lechuga,16.479692274867183
2023-10-21,17.28,92.05,10.04,3.56,Laureles,arcilloso,7.15,21.51,16.86,44.69,tomate,16.188519844664214
2023-10-22,17.61,94.49,14.2,5.94,Laureles,franco,5.57,27.39,30.57,131.11,cilantro,17.92930979529216
2023-10-23,18.8,90.75,21.7,13.9,Laureles,organico,6.22,36.27,51.81,136.54,cilantro,19.86554188784867
2023-10-24,17.71,94.12,11.67,9.81,Laureles,franco,7.0,82.54,15.7,71.33,espinaca,17.95490611504406
2023-10-25,17.78,89.95,12.07,1.34,Laureles,franco,7.39,41.88,72.22,54.65,tomate,16.83286694660751
2023-10-26,17.88,93.15,12.67,10.11,Laureles,organico,6.26,62.34,68.03,72.08,fresa,17.850171170818847
2023-10-27,17.67,90.65,13.11,4.35,Laureles,franco,7.24,82.14,43.14,44.26,fresa,17.568086064084856
2023-10-28,16.58,87.45,14.5,0.18,Laureles,franco,6.29,103.06,44.42,27.69,lechuga,16.33455204196001
2023-10-29,16.57,91.5,17.5,9.32,Laureles,arcilloso,5.86,74.97,71.7,123.64,lechuga,18.34175080374459
2023-10-30,17.3,89.56,15.59,14.77,Laureles,organico,5.51,37.71,13.53,94.08,cilantro,17.737837447818755
2023-10-31,17.26,92.35,16.86,18.88,Laureles,organico,6.16,115.17,20.07,84.23,cilantro,18.48162650654724
2023-11-01,16.97,92.27,11.73,16.19,Laureles,arenoso,6.26,29.0,31.56,47.82,tomate,17.333372118099756
2023-11-02,16.99,93.1,14.77,8.76,Laureles,franco,7.39,56.71,35.51,91.81,cilantro,17.275669661867504
2023-11-03,17.53,86.98,17.13,4.2,Laureles,arcilloso,5.91,112.13,79.12,72.21,cilantro,17.646363179990637
2023-11-04,17.58,92.18,15.8,5.51,Laureles,franco,6.26,80.23,20.32,85.8,espinaca,17.686284647461203
2023-11-05,16.69,94.16,15.32,12.53,Laureles,franco,5.55,86.27,31.22,31.8,tomate,18.43332910920924
2023-11-06,17.03,94.46,13.89,7.39,Laureles,arenoso,7.03,50.17,67.96,139.97,lechuga,17.930162824591996
2023-11-07,17.83,94.25,17.25,5.57,Laureles,franco,7.33,27.85,64.9,119.34,zanahoria,18.58180512510698
2023-11-08,18.38,88.24,18.79,1.71,Laureles,arcilloso,5.98,56.58,55.84,116.36,tomate,18.24534355481763
2023-11-09,18.95,89.54,19.47,3.09,Laureles,arcilloso,6.36,60.22,33.0,95.63,fresa,18.96387505613197
2023-11-10,18.65,91.86,17.6,2.86,Laureles,arenoso,5.74,47.03,18.24,49.6,cilantro,18.360280297124554
2023-11-11,19.2,88.16,18.91,1.36,Laureles,franco,6.41,41.55,78.85,33.47,zanahoria,18.326612169146635
2023-11-12,18.12,95.42,12.58,3.18,Laureles,arcilloso,5.77,55.55,27.6,66.98,lechuga,17.284151565572564
2023-11-13,18.89,91.5,20.0,5.54,Laureles,franco,6.55,83.94,69.12,73.66,tomate,19.129513407455708
2023-11-14,18.68,94.78,19.1,6.65,Laureles,franco,6.97,114.9,72.65,118.93,zanahoria,19.550660205854133
2023-11-15,16.6,96.16,11.51,10.22,Laureles,franco,6.61,90.38,40.86,39.26,zanahoria,17.127659330125194
2023-11-16,18.44,86.71,16.08,0.3,Laureles,arenoso,5.99,97.96,69.56,126.19,lechuga,17.715543942864393
2023-11-17,19.37,81.84,17.42,9.13,Laureles,franco,6.21,50.61,29.53,77.58,cilantro,17.868900093490534
2023-11-18,17.58,94.76,14.51,21.07,Laureles,arcilloso,6.78,30.47,72.29,123.99,lechuga,18.889930450763135
2023-11-19,17.66,94.22,14.02,8.79,Laureles,franco,6.68,49.15,54.52,84.31,lechuga,17.437976457285266
2023-11-20,17.43,91.23,14.21,4.23,Laureles,arcilloso,5.77,60.27,23.61,26.7,lechuga,17.17226091322396
2023-11-21,18.3,89.9,17.15,3.68,Laureles,franco,7.19,88.99,65.06,99.05,zanahoria,18.210350636882822
2023-11-22,18.64,89.17,18.53,2.35,Laureles,arcilloso,6.45,113.94,73.96,75.54,zanahoria,18.436014265603443
2023-11-23,19.16,85.1,20.26,0.89,Laureles,arcilloso,5.82,100.93,49.93,79.71,fresa,18.31925644277221
2023-11-24,18.56,87.05,17.31,5.2,Laureles,franco,5.75,46.64,63.23,121.74,espinaca,18.047956424038606
2023-11-25,17.87,87.36,16.01,3.63,Laureles,franco,7.43,102.03,65.64,48.93,tomate,17.429057543365385
2023-11-26,18.14,88.07,20.8,0.11,Laureles,arcilloso,6.06,61.17,65.12,23.33,zanahoria,18.5150867805124
2023-11-27,19.05,84.45,22.6,0.07,Laureles,organico,7.32,37.54,41.81,57.2,lechuga,18.964459016517736
2023-11-28,19.33,85.97,21.3,0.12,Laureles,arenoso,6.32,66.13,61.8,40.16,fresa,18.619401678089847
2023-11-29,18.86,86.39,20.48,0.39,Laureles,organico,6.27,76.32,48.4,64.7,lechuga,18.427395231848777
2023-11-30,17.62,91.87,18.07,0.12,Laureles,organico,6.9,96.34,39.03,47.04,lechuga,18.124363965628294
2023-12-01,18.36,88.03,21.47,0.09,Laureles,franco,5.52,54.99,21.61,32.61,espinaca,18.32901121152005
2023-12-02,18.75,85.68,20.28,0.37,Laureles,arenoso,6.18,34.68,73.63,127.58,fresa,18.18155487286905
2023-12-03,18.83,85.84,19.57,0.89,Laureles,organico,6.11,29.44,39.04,47.23,zanahoria,17.873115329820372
2023-12-04,19.4,86.02,18.93,0.1,Laureles,franco,7.24,31.24,26.77,67.3,espinaca,18.267207568158366
2023-12-05,18.82,85.87,20.94,1.79,Laureles,organico,6.56,115.0,26.96,20.24,fresa,18.35371851043327
2023-12-06,17.9,90.13,14.55,2.94,Laureles,organico,6.23,115.18,26.95,120.32,tomate,17.548560449826358
2023-12-07,17.65,91.59,15.05,9.73,Laureles,franco,6.03,116.88,10.17,80.23,tomate,18.293722443806786
2023-12-08,18.27,87.11,18.26,0.3,Laureles,franco,6.68,50.25,40.68,132.41,espinaca,18.07791698093146
2023-12-09,19.35,86.97,20.86,2.34,Laureles,franco,5.8,39.16,72.35,26.87,tomate,18.81052327364889
2023-12-10,18.61,89.89,14.79,4.54,Laureles,arenoso,5.99,118.09,11.76,41.3,lechuga,17.845017846187297
2023-12-11,18.74,88.57,20.28,2.7,Laureles,organico,6.09,118.83,76.96,53.5,tomate,18.180010923217914
2023-12-12,18.68,87.27,20.23,1.02,Laureles,franco,6.72,27.84,22.54,135.46,tomate,18.359681947017005
2023-12-13,19.04,87.37,15.02,0.68,Laureles,arcilloso,6.25,95.25,60.32,66.03,tomate,17.54908825417827
2023-12-14,18.89,88.28,13.55,0.55,Laureles,organico,6.51,48.87,64.97,44.3,lechuga,17.122243588261654
2023-12-15,18.36,97.22,8.7,6.65,Laureles,arcilloso,6.8,110.93,61.46,124.19,fresa,17.140425081287095
2023-12-16,18.49,91.99,12.71,23.3,Laureles,arenoso,7.41,28.92,33.74,59.3,tomate,18.23433383465847
2023-12-17,18.25,91.27,15.67,7.93,Laureles,franco,7.03,108.86,59.27,65.45,tomate,18.06649161145114
2023-12-18,18.25,89.23,16.83,0.07,Laureles,arcilloso,6.31,20.26,43.11,105.1,cilantro,17.809623459512423
2023-12-19,19.05,87.04,18.08,0.21,Laureles,arenoso,7.0,72.2,20.65,69.9,zanahoria,18.0905495539945
2023-12-20,18.68,90.28,18.15,0.18,Laureles,franco,7.4,53.56,24.07,22.14,zanahoria,18.220370231286736
2023-12-21,18.84,87.04,18.33,0.02,Laureles,arcilloso,6.5,62.73,11.82,148.59,cilantro,17.905428669572245
2023-12-22,19.07,87.48,18.35,0.04,Laureles,arcilloso,6.32,63.38,33.24,51.03,zanahoria,18.214351446247047
2023-12-23,19.45,88.27,15.82,0.23,Laureles,arenoso,5.66,85.36,60.96,51.77,fresa,17.48665065929606
2023-12-24,19.02,90.92,16.33,0.1,Laureles,franco,7.28,22.31,77.83,37.41,tomate,17.92496919280845
2023-12-25,18.28,97.2,14.23,13.0,Laureles,franco,5.99,89.14,19.35,40.54,tomate,18.655488460067005
2023-12-26,17.85,91.61,16.0,6.14,Laureles,arcilloso,5.63,22.22,34.73,85.26,fresa,17.780276904438615
2023-12-27,17.91,90.49,16.22,5.55,Laureles,arcilloso,6.57,38.53,22.7,142.17,fresa,18.006270995668824
2023-12-28,17.77,91.93,14.98,5.79,Laureles,arcilloso,7.19,80.67,63.26,110.64,cilantro,17.879354524834966
2023-12-29,17.86,88.85,13.93,6.44,Laureles,franco,6.31,28.64,74.37,105.49,zanahoria,17.635830877537156
2023-12-30,17.38,92.71,14.41,2.65,Laureles,arenoso,7.07,119.09,17.98,66.99,zanahoria,17.910503989985063
2023-12-31,18.33,87.51,19.12,1.82,Laureles,arenoso,7.17,98.44,73.25,125.7,lechuga,18.171712423562536
2018-01-01,17.34,87.91,16.52,2.5,Robledo,franco,6.41,90.57,29.0,81.54,fresa,17.5310805841464
2018-01-02,16.75,90.71,15.41,5.45,Robledo,organico,6.68,46.77,25.61,79.48,cilantro,17.34134074177699
2018-01-03,16.78,92.56,19.63,10.21,Robledo,arenoso,6.57,24.86,13.96,149.29,zanahoria,18.51591782121864
2018-01-04,17.54,87.22,18.22,2.27,Robledo,arcilloso,7.38,117.88,15.63,99.16,espinaca,17.775748885847932
2018-01-05,17.15,89.4,16.24,3.78,Robledo,organico,6.95,34.78,14.85,132.86,lechuga,17.422094495092093
2018-01-06,16.92,88.78,18.95,7.29,Robledo,organico,7.35,103.06,41.25,88.19,cilantro,18.06335591978904
2018-01-07,16.53,88.96,22.24,2.07,Robledo,arenoso,5.94,39.75,56.11,41.02,fresa,18.48661781666886
2018-01-08,17.45,85.69,17.1,15.22,Robledo,organico,6.12,57.41,22.91,148.34,espinaca,18.212597261916038
2018-01-09,15.6,94.87,9.96,24.62,Robledo,organico,5.64,89.36,25.23,105.24,zanahoria,17.453261785494835
2018-01-10,16.19,78.54,18.38,2.97,Robledo,arenoso,6.5,114.54,22.1,39.33,espinaca,16.47253973351349
2018-01-11,17.22,86.6,16.02,9.03,Robledo,arenoso,7.25,21.98,66.46,116.21,fresa,17.543045720512797
2018-01-12,16.15,92.96,12.2,4.93,Robledo,organico,6.15,46.08,19.6,77.09,fresa,16.946406915517443
2018-01-13,15.95,95.33,14.52,7.58,Robledo,arcilloso,5.76,96.5,15.14,126.91,espinaca,17.91274380667977
2018-01-14,16.42,92.76,16.34,4.0,Robledo,franco,5.64,37.34,12.57,56.02,lechuga,17.6672793578412
2018-01-15,16.16,91.01,15.39,4.72,Robledo,organico,6.4,31.15,12.81,142.5,espinaca,17.07088339257029
2018-01-16,16.3,91.87,12.98,11.29,Robledo,organico,5.83,24.62,48.27,58.64,fresa,16.812027264051242
2018-01-17,16.55,89.77,12.69,3.6,Robledo,arcilloso,6.19,70.25,16.58,149.65,lechuga,16.739429513880978
2018-01-18,17.0,89.75,14.61,3.5,Robledo,organico,7.14,96.77,25.57,111.02,zanahoria,17.160211625429255
2018-01-19,17.61,88.31,17.35,3.34,Robledo,organico,6.27,116.17,68.29,146.27,cilantro,17.742507182212687
2018-01-20,17.27,88.59,22.12,1.96,Robledo,franco,6.72,46.75,77.77,114.14,tomate,18.146257746539955
2018-01-21,17.6,86.97,19.55,1.46,Robledo,franco,6.5,32.14,70.26,118.04,tomate,18.159442114608893
2018-01-22,17.45,87.92,15.23,1.11,Robledo,franco,6.94,60.26,77.17,35.78,tomate,16.96143441746528
2018-01-23,16.82,86.41,17.01,0.08,Robledo,arenoso,5.81,25.54,56.93,21.95,cilantro,17.17146505589858
2018-01-24,16.82,84.76,18.37,0.57,Robledo,arenoso,7.34,53.14,79.11,31.23,zanahoria,17.553019427239487
2018-01-25,17.15,84.74,21.63,0.69,Robledo,franco,6.79,84.31,44.74,76.85,cilantro,17.760729701080404
2018-01-26,16.8,88.26,14.3,0.92,Robledo,franco,6.04,36.82,65.63,72.27,espinaca,16.968770460300373
2018-01-27,17.64,87.81,19.32,5.5,Robledo,arenoso,5.75,83.19,78.02,43.9,cilantro,18.127936404263913
2018-01-28,17.54,89.12,16.23,8.26,Robledo,arcilloso,5.8,117.19,59.65,25.65,cilantro,17.860516902260652
2018-01-29,18.13,87.51,19.62,1.35,Robledo,organico,7.07,106.42,76.97,109.97,fresa,18.294983287228558
2018-01-30,17.98,89.24,16.53,0.52,Robledo,organico,6.68,55.68,27.76,45.72,cilantro,17.485593157447674
2018-01-31,18.22,87.4,18.41,0.39,Robledo,franco,6.26,62.15,31.02,147.21,fresa,17.974978015338554
2018-02-01,18.53,86.41,17.96,1.15,Robledo,arcilloso,6.17,61.93,37.81,33.45,espinaca,17.86974756627565
2018-02-02,18.0,89.64,13.94,2.84,Robledo,arenoso,7.21,105.99,42.52,67.26,tomate,17.246131028604076
2018-02-03,17.71,88.73,11.75,0.84,Robledo,franco,7.25,119.38,72.82,82.26,lechuga,16.555226834351117
2018-02-04,18.55,84.93,16.41,0.47,Robledo,arcilloso,6.66,102.59,72.15,48.4,tomate,17.29872531116292
2018-02-05,18.49,86.54,14.0,0.36,Robledo,arcilloso,6.55,75.81,56.06,85.43,zanahoria,16.766466810915233
2018-02-06,18.62,86.5,20.03,0.75,Robledo,arcilloso,7.13,29.74,26.26,36.18,espinaca,18.43673930280462
2018-02-07,18.45,84.57,23.04,0.39,Robledo,arenoso,7.0,115.45,26.83,20.21,lechuga,18.449847794241663
2018-02-08,18.32,86.76,19.34,0.99,Robledo,arenoso,6.3,106.0,54.22,110.77,tomate,18.204317714129967
2018-02-09,17.56,86.16,19.06,1.16,Robledo,organico,5.67,104.14,45.24,128.49,espinaca,17.389418285328585
2018-02-10,18.49,86.72,18.23,3.13,Robledo,organico,7.04,59.18,28.1,94.71,espinaca,18.12531542905274
2018-02-11,17.66,91.66,11.12,5.16,Robledo,arcilloso,5.84,64.72,21.78,49.71,fresa,16.59574206116879
2018-02-12,17.51,91.07,16.73,1.31,Robledo,arcilloso,5.53,31.97,60.58,71.29,cilantro,17.98696014721829
2018-02-13,17.57,87.0,18.86,0.22,Robledo,arenoso,7.19,113.79,66.93,101.42,fresa,17.597772804526855
2018-02-14,16.94,82.94,12.55,1.07,Robledo,organico,6.66,114.32,28.29,24.23,fresa,16.102419758874333
2018-02-15,17.54,86.97,16.11,6.5,Robledo,arcilloso,7.28,45.44,39.74,32.25,tomate,17.64164191079531
2018-02-16,17.81,87.41,16.02,3.58,Robledo,organico,6.47,89.6,59.94,144.57,espinaca,17.385701786478247
2018-02-17,17.44,90.45,15.48,1.15,Robledo,organico,7.35,40.35,42.85,108.21,cilantro,17.655341176114632
2018-02-18,17.16,89.87,18.82,2.85,Robledo,arcilloso,6.21,59.29,77.29,110.61,espinaca,17.833025459801664
2018-02-19,16.95,89.64,21.01,15.03,Robledo,arenoso,6.95,50.24,19.07,33.33,lechuga,18.8609809191668
2018-02-20,17.06,90.88,18.09,36.28,Robledo,arcilloso,6.1,58.96,69.8,50.28,tomate,19.22253095818022
2018-02-21,17.25,87.26,21.49,16.02,Robledo,arcilloso,5.5,50.9,31.43,70.85,fresa,18.810770954811122
2018-02-22,16.77,90.65,14.11,7.46,Robledo,organico,6.26,54.53,58.09,46.68,cilantro,17.365917179946265
2018-02-23,16.34,90.48,15.47,10.93,Robledo,arcilloso,6.98,99.11,27.76,125.23,zanahoria,17.58357984408269
2018-02-24,15.67,91.68,15.73,9.37,Robledo,arenoso,5.8,50.0,77.65,98.84,cilantro,17.514827457012764
2018-02-25,16.52,82.11,17.2,6.52,Robledo,arcilloso,6.51,101.47,13.51,45.59,cilantro,16.949388240501634
2018-02-26,17.09,81.61,21.58,0.72,Robledo,arenoso,5.92,76.79,45.95,120.22,lechuga,17.70588606920128
2018-02-27,17.01,86.24,16.54,0.55,Robledo,arenoso,5.65,98.04,73.74,90.29,fresa,17.062543025246885
2018-02-28,18.0,84.41,18.57,1.05,Robledo,organico,6.73,111.89,42.89,47.02,cilantro,17.655927361981615
2018-03-01,18.32,82.96,21.58,0.39,Robledo,franco,7.4,33.84,68.82,129.57,espinaca,17.850852624590907
2018-03-02,17.8,85.56,13.48,1.3,Robledo,franco,6.12,54.39,76.49,47.3,zanahoria,16.486525592128473
2018-03-03,17.91,85.93,17.4,0.76,Robledo,organico,6.66,25.56,14.75,109.78,zanahoria,17.33348145966095
2018-03-04,17.62,86.9,15.43,0.69,Robledo,arcilloso,7.41,60.69,44.22,71.99,cilantro,17.120784184837536
2018-03-05,17.87,87.58,17.58,4.34,Robledo,organico,6.8,43.74,58.05,117.43,zanahoria,17.989882442480443
2018-03-06,17.06,88.36,14.23,1.43,Robledo,arenoso,6.85,77.17,68.25,75.05,cilantro,16.82701916756104
2018-03-07,18.38,84.44,21.14,1.77,Robledo,franco,5.86,98.34,21.42,57.26,cilantro,18.134650002869748
2018-03-08,18.72,86.37,20.1,3.71,Robledo,organico,6.49,68.64,49.67,144.93,lechuga,18.361628294217194
2018-03-09,18.46,88.42,20.59,1.74,Robledo,arcilloso,6.23,53.36,21.4,118.63,fresa,18.625894842734393
2018-03-10,19.0,83.15,24.32,0.15,Robledo,organico,6.44,35.26,62.88,127.59,espinaca,18.903285086990383
2018-03-11,19.34,79.92,26.57,0.03,Robledo,franco,7.1,22.68,29.92,60.68,zanahoria,19.438305247681992
2018-03-12,20.01,79.74,20.32,0.66,Robledo,organico,6.42,87.79,28.82,65.23,tomate,18.26786726006123
2018-03-13,17.99,90.68,14.81,3.55,Robledo,organico,5.63,23.05,63.89,42.46,cilantro,17.289376272721373
2018-03-14,19.24,78.57,22.7,3.26,Robledo,franco,7.31,112.08,68.94,78.08,fresa,18.18594878765337
2018-03-15,17.28,88.97,10.19,3.4,Robledo,arenoso,6.59,79.42,34.03,149.61,lechuga,16.20147154957188
2018-03-16,17.95,87.79,21.25,3.47,Robledo,arenoso,7.35,55.33,45.08,96.63,espinaca,18.83047665729519
2018-03-17,18.25,87.64,17.95,1.36,Robledo,franco,6.64,24.19,58.54,114.15,fresa,17.887689479681974
2018-03-18,17.53,91.91,15.85,10.13,Robledo,organico,5.64,61.35,62.16,115.87,cilantro,18.33526477281484
2018-03-19,17.91,89.09,15.83,7.47,Robledo,franco,6.61,106.73,63.91,46.36,fresa,17.95691246437776
2018-03-20,18.03,90.71,14.15,2.45,Robledo,arenoso,6.65,116.98,37.33,27.28,lechuga,17.436454756683258
2018-03-21,18.03,88.65,16.3,2.94,Robledo,arcilloso,5.93,28.49,47.54,35.81,tomate,17.519456987280414
2018-03-22,17.08,91.3,11.18,3.83,Robledo,organico,6.44,97.71,17.67,113.56,lechuga,16.93293364878868
2018-03-23,17.25,90.31,17.47,12.62,Robledo,arenoso,6.42,45.84,76.4,79.25,zanahoria,17.982525726037537
2018-03-24,17.82,89.24,16.01,5.41,Robledo,organico,6.75,57.94,59.1,137.61,zanahoria,17.666551784015706
2018-03-25,18.45,84.5,15.87,0.58,Robledo,franco,6.02,74.77,36.29,67.65,tomate,17.018820016385
2018-03-26,18.34,86.38,17.67,3.02,Robledo,arcilloso,6.66,119.47,37.27,33.35,cilantro,17.631160093989923
2018-03-27,18.99,83.61,18.89,1.89,Robledo,franco,5.98,40.88,16.33,145.9,espinaca,18.00791253578537
2018-03-28,18.21,91.36,16.6,3.11,Robledo,arcilloso,6.39,33.05,41.98,72.09,zanahoria,18.13537877484339
2018-03-29,17.84,87.54,9.38,4.97,Robledo,organico,5.75,79.5,57.11,130.27,lechuga,16.15339172258741
2018-03-30,17.35,89.96,12.37,4.7,Robledo,organico,5.57,105.3,76.68,25.99,espinaca,17.036887594456974
2018-03-31,16.97,93.07,15.51,15.79,Robledo,franco,6.14,84.82,55.33,66.72,lechuga,18.49671404313373
2018-04-01,16.95,91.55,14.51,7.37,Robledo,arcilloso,6.05,54.76,55.55,97.27,espinaca,17.81789661273591
2018-04-02,17.28,90.43,11.18,15.67,Robledo,arcilloso,6.31,117.7,65.05,88.13,tomate,16.87318113939425
2018-04-03,17.21,88.88,14.09,5.27,Robledo,organico,7.42,119.5,45.69,114.6,fresa,17.4435317603955
2018-04-04,17.37,90.49,15.19,11.81,Robledo,franco,6.54,97.06,12.25,134.8,fresa,18.088245525061264
2018-04-05,16.61,94.79,17.79,18.81,Robledo,arcilloso,6.61,100.24,72.29,118.62,tomate,18.97906026742054
2018-04-06,16.65,87.12,13.06,4.31,Robledo,organico,7.38,96.08,38.17,60.32,tomate,16.21805753826455
2018-04-07,16.72,88.78,16.26,1.86,Robledo,arenoso,7.34,45.77,78.93,146.01,cilantro,17.444679094006176
2018-04-08,17.69,86.02,20.35,2.04,Robledo,franco,7.27,35.03,38.45,139.48,zanahoria,18.19017489220855
